variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre17,.3800920210167691,.560153561867189,.6785496815369496,.4974232346442398,-.7177887860547503,1.477972828088288
pre16,-.1691246892195463,.5944471312415627,-.2845075370560076,.7760214588563092,-1.334219657166164,.9959702787270713
pre15,-.4327568195020017,.6501914535528105,-.6655836786800395,.5056772415024674,-1.707108651521257,.841595012517254
pre14,.3769062032556069,.5320578661905547,.7083932542040817,.4787010804130587,-.6659080521691114,1.419720458680325
pre13,-.183475018546487,.5212284781886984,-.3520049771341623,.7248345298565286,-1.205064063512957,.8381140264199829
pre12,-.687336252055383,.6741964679513901,-1.01948954752599,.3079706129523037,-2.00873704774422,.6340645436334542
pre11,-.353592102523132,.5756393357743665,-.6142597987114098,.5390436633861594,-1.48182446872545,.7746402636791855
pre10,-.666116138922386,.6355106892799286,-1.04815882747328,.2945654364092679,-1.911694201701271,.5794619238564989
pre9,-.9302563155354467,.5916972025637299,-1.572183054955802,.1159081040917754,-2.089961522313458,.2294488912425646
pre8,-.5502850181849074,.7006119010211345,-.7854348711217619,.4321986421255273,-1.923459111326472,.8228890749566572
pre7,-.1549165171611529,.549531353959783,-.2819066028623552,.7780151264444604,-1.23197817929786,.9221451449755542
pre6,-.2037704882303458,.5274885337080749,-.386303161507426,.6992721593519742,-1.237629016556015,.8300880400953231
pre5,-.8412623012844302,.632900049404805,-1.329218258199812,.1837759730628214,-2.081723603931469,.3991990013626083
pre4,-.9813112308730574,.615665270181619,-1.593903827941398,.1109575769408377,-2.187992986961152,.2253705252150373
pre3,-.8355793626186042,.6690562951418572,-1.248892460448997,.2117044096089645,-2.146905604726445,.4757468794892364
pre2,-.5502569772147933,.5984685275233137,-.9194417950296604,.3578645367522237,-1.723233737041206,.6227197826116194
post0,-.4468427019272704,.5777800392764828,-.7733785723833988,.4392983674125905,-1.579270769895314,.6855853660407737
post1,-.3805609893483971,.605378428456138,-.6286332176039375,.5295892082541691,-1.567080906139885,.8059589274430911
post2,-.5820363167125601,.549557106349724,-1.059100701251177,.2895539206475327,-1.659148452606067,.4950758191809471
post3,.0235595193823959,.5989264684295321,.0393362468086812,.9686223081945987,-1.150314788127253,1.197433826892044
post4,-.5997569185693353,.8383335338624169,-.7154156363113638,.4743522534008051,-2.242860451971862,1.043346614833192
post5,-.6155007241979145,.5476032446460186,-1.123990279852681,.261017149546426,-1.688783361521387,.457781913125558
post6,-.8883591196485873,.5911045910670016,-1.502879749326616,.1328700559559064,-2.046902829236187,.2701845899390124
post7,-1.421594388202092,.8415277988498875,-1.689301755859972,.0911616170744947,-3.070958565937139,.2277697895329545
post8,.3385822498432671,1.11589247784176,.3034183459127862,.7615710662441014,-1.848526817345742,2.525691317032276
post9,-.8654099814936002,2.363018191296177,-.3662307741350482,.7141928805177148,-5.496840531247085,3.766020568259885
post10,-1.61455451050499,2.237820589538325,-.7214852334690877,.4706110226773341,-6.000602269862298,2.771493248852318
post11,.8203297337979918,2.474315197290029,.3315380896889977,.7402380748210091,-4.029238939290583,5.669898406886567
post12,-1.259285353167652,4.677276396423245,-.2692347525433046,.7877490386172943,-10.4265786358965,7.908007929561197
post13,0,,,,,
post14,1.516497861635933,8.275408629929181,.1832535321762003,.854599092859064,-14.70300501037721,17.73600073364908
post15,.8020200837259377,8.23643472921319,.0973746663567081,.9224288624251739,-15.34109534654683,16.9451355139987
post16,-.2871744165317085,8.286132779645056,-.0346572308420105,.9723530652662639,-16.52769623575279,15.95334740268937
post17,1.40712331631855,8.531624486550237,.1649302918262311,.8689988494623769,-15.31455340693994,18.12880003957704
post18,0,,,,,
post19,0,,,,,
post20,17.38859758348634,8.882631644362096,1.957595257766101,.0502775242653407,-.0210405273991618,34.79823569437184
post21,17.59302170445647,8.957959298259937,1.963954190757919,.0495354045629685,.0357441048913003,35.15029930402164
post22,0,,,,,
