variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
pre26,-.7696869259776505,2.300255521524992,-.3346093156934905,.7379198167224079,-5.278104903406033,3.738731051450733
pre25,-.2474345512922525,2.27527019378415,-.1087495243282417,.9134011600235454,-4.706882186206655,4.212013083622149
pre24,-.9323228986889726,2.052180831656436,-.4543083554369035,.649606903063264,-4.954523418499043,3.089877621121098
pre23,-1.10766180607848,2.308909648739046,-.4797337161648582,.6314167502618309,-5.633041561164037,3.417717949007078
pre22,-.3882908059798086,2.172898199052235,-.1786971916812171,.8581754744059146,-4.647093018194134,3.870511406234517
pre21,-1.042408091514972,2.171740042878749,-.4799875081426452,.6312362755823374,-5.298940359340792,3.214124176310848
pre20,-1.318961797921714,2.398180290500275,-.5499844207486879,.5823300592394793,-6.019308795736058,3.381385199892629
pre19,-1.669773537899415,2.415215719886536,-.6913558586716466,.4893419365527341,-6.403509363772004,3.063962287973174
pre18,-.0904786223978928,1.327308298864833,-.0681669981836727,.9456526974761695,-2.691955084554092,2.510997839758307
pre17,-.7673450420010688,2.226237918178734,-.3446824060156279,.7303331464523192,-5.130691182648815,3.596001098646677
pre16,-.4593953706418072,2.066121481752393,-.2223467374494206,.8240439713250389,-4.508919062561027,3.590128321277413
pre15,-1.457305103909659,2.268641810235924,-.6423689704273363,.5206336419774626,-5.903761345793821,2.989151137974503
pre14,-.2472915030003815,2.324697091483067,-.1063757957569513,.9152841962875412,-4.803614077272208,4.309031071271445
pre13,-1.572995111107538,2.308097328705718,-.6815116033211677,.4955478272314823,-6.096782748183851,2.950792525968775
pre12,-.2954730442304123,2.222164339478142,-.1329663333089945,.894220006157848,-4.650835117336809,4.059889028875984
pre11,-1.421211204141985,2.190798106681877,-.6487184737869401,.5165203613441325,-5.715096590637001,2.872674182353032
pre10,-1.739934069715957,2.323311494549048,-.7489026218818222,.4539158999338768,-6.293540923900018,2.813672784468103
pre9,-1.19402049192466,2.382357538870078,-.5011928194837493,.6162354273011349,-5.863355466407494,3.475314482558174
pre8,-1.301641154661315,2.327354291384454,-.5592793325364394,.5759710980663442,-5.863171745039582,3.259889435716953
pre7,-1.410220842161071,2.476880088289338,-.5693536997727825,.5691161310559352,-6.264816609232563,3.444374924910421
pre6,-1.127484066501248,2.235272226811492,-.5044057063732008,.6139763088935011,-5.508537126694418,3.253568993691922
pre5,-2.214864721057632,2.454077700073027,-.9025242847819056,.3667784270177512,-7.024768628463653,2.595039186348388
pre4,-.6577141341727253,2.112323089631455,-.3113700443843935,.7555193239310752,-4.797791313562749,3.482363045217298
pre3,-1.029638396377047,2.330529538190802,-.4418044824166265,.6586306946711193,-5.597392356137783,3.538115563383689
pre2,-1.361549569357572,2.384434436387635,-.5710157295917473,.5679889804019421,-6.034955188174399,3.311856049459255
post0,-1.175207716778228,2.330026037887172,-.5043753579011017,.613997631117658,-5.741974834077644,3.391559400521188
post1,-1.178588094941744,2.289671990613254,-.5147410195755056,.6067340052119078,-5.666262732953855,3.309086543070367
post2,-.806315412986103,2.234918094772576,-.3607807439888096,.7182633587523396,-5.186674387137227,3.574043561165022
post3,-.522231901700838,2.153279822939616,-.2425285818114884,.8083706127218181,-4.74258280329927,3.698118999897594
post4,-.7288910251334534,2.368423077742085,-.3077537252458861,.7582697355232674,-5.370914957661448,3.913132907394541
post5,-.803688694289395,2.439147550349537,-.3294957265599714,.7417810235015201,-5.584330045953585,3.976952657374794
post6,-.7020893906598653,2.426937744195853,-.2892902351281769,.7723592842533081,-5.458799962004618,4.054621180684888
post7,-1.912264118786482,2.382243962215457,-.8027154855324308,.4221392003359649,-6.581376487116774,2.75684824954381
post8,-1.480225802903816,2.464790395269126,-.6005483491598046,.5481408487675643,-6.311126207071547,3.350674601263915
post9,-1.347679158132513,2.459567637840166,-.5479333592614506,.5837376619487757,-6.168343145839493,3.472984829574467
post10,-.9471932835351842,2.194772088851082,-.4315679465520359,.6660554590951833,-5.248867531957049,3.35448096488668
post11,-.9260549482417134,2.406717994407543,-.3847791683086986,.7004010343552882,-5.643135538224968,3.791025641741541
post12,-1.541024291336848,2.395039949352167,-.6434232096018601,.5199495273052068,-6.235216333601731,3.153167750928034
post13,0,,,,,
post14,-1.274479403905588,2.350196872178578,-.5422862309931402,.5876213394483344,-5.880780629954286,3.331821822143109
post15,-1.354545239905151,3.503048333730172,-.3866761491306009,.6989959755059227,-8.220393810119335,5.511303330309032
post16,-1.648352906711923,3.383662453160974,-.4871505150202121,.6261516705026156,-8.280209450747879,4.983503637324034
post17,-2.014902584910981,4.102832985798464,-.4911003182155744,.6233554964585454,-10.05630747165891,6.026502301836944
post18,-1.386293898702642,6.080678249292914,-.2279834324178961,.8196591204023547,-13.30420426889282,10.53161647148754
post19,-2.302584625828902,5.826220472389295,-.3952106922044828,.6926874024149302,-13.72176691770186,9.116597666044054
post20,0,,,,,
post21,-2.302584632960194,5.088499139643907,-.4525076195888537,.6509033333112239,-12.2758596820253,7.670690416104913
post22,-1.540444573791445,6.158202596316879,-.2501451600037907,.8024750931808327,-13.61029987207358,10.52941072449069
post23,0,,,,,
post24,-2.484906182014407,5.068448443087144,-.4902695982640546,.6239431370357122,-12.41888258796332,7.449070223934504
post25,0,,,,,
post26,0,,,,,
post27,0,,,,,
post28,-1.38629389290551,6.793216254217401,-.2040703314935489,.8382985384973909,-14.70075309036371,11.92816530455269
post29,-2.302584623198344,4.914744508729525,-.4685054572233641,.6394231693361596,-11.93530685352421,7.330137607127526
post30,-2.079441074167959,5.438811772521867,-.3823337083797927,.7022138547821501,-12.73931626700327,8.580434118667352
post31,0,,,,,
post32,-2.302584625336158,5.051079583944016,-.4558598982790604,.6484907281271451,-12.20251869291199,7.597349442239674
post33,-1.945909679254889,5.871647164031772,-.3314078017451458,.7403364726207672,-13.45412665068391,9.562307292174129
post34,-1.098611820260886,6.423721852290146,-.1710241890173398,.8642047457145474,-13.6888752974525,11.49165165693072
post35,0,,,,,
post36,0,,,,,
post37,0,,,,,
post38,0,,,,,
post39,0,,,,,
post40,0,,,,,
post41,19.12209231485738,10.1202074387892,1.889496083011633,.0588253871389466,-.7131497812437928,38.95733441095855
post42,0,,,,,
post43,19.63291793840479,10.86043696120573,1.807746595144837,.0706459490071808,-1.653147361926059,40.91898323873564
post44,0,,,,,
