variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
post10,-.2595098205333825,.1877488863299265,-1.382217629122723,.1669048887118405,-.6274908758775428,.1084712348107778
post11,.0995020408657921,.1912354067068648,.5203118113912545,.6028462648449906,-.2753124688485324,.4743165505801167
post12,-.0349436267208828,.2078388014480058,-.1681285038088738,.866482185723995,-.4423001921489453,.3724129387071797
post13,-.0320397590079536,.2205508858185495,-.1452715045284977,.884496512127724,-.4643115519707163,.4002320339548091
post14,.0803889545969151,.2357407635384349,.3410057445742029,.7330992571235713,-.3816544516263905,.5424323608202207
post15,-.1500828483779396,.2789321010453678,-.5380623019561628,.5905340372988601,-.6967797205589477,.3966140238030684
post16,.1474757740108161,.2717947964226629,.5425996963587166,.587405448084191,-.385232238162999,.6801837861846313
post17,-.2912972848152275,.3244005558703877,-.8979555661785413,.3692092388604988,-.927110690885961,.344516121255506
post18,.1084316524314661,.2997664473824691,.3617204439598912,.7175609480604418,-.4790997882116944,.6959630930746267
post19,-.0967903304622851,.3686466232323216,-.2625558580019536,.7928929268009446,-.8193244350199422,.625743774095372
post20,-.1680462360995761,.3733158474260997,-.4501449302466109,.6526059414607276,-.8997318519127814,.5636393797136291
post21,-.0093803775785852,.4223523839758644,-.0222098369382502,.9822805707850538,-.8371758389559112,.8184150837987407
post22,.1605652457395023,.3940849331726285,.4074381744230928,.6836861940606482,-.6118270301287235,.932957521607728
post23,.1201038789921121,.5996074183510698,.2003041912363255,.8412426848410597,-1.055105065839026,1.29531282382325
post24,-.0051150819404709,.5699534145589722,-.00897456144627,.9928394321041489,-1.122203247341683,1.111973083460742
post25,.1082136512420318,.6517216868153174,.1660427348533163,.8681233193853278,-1.169137382859683,1.385564685343746
post26,.6825526811758146,.6521900114200666,1.046554944454971,.2953048913062066,-.5957162522842824,1.960821614635912
post27,-.2564295161044922,.8741777588635972,-.2933379550148271,.769263845050562,-1.969786439563083,1.456927407354098
post28,.5338814715392883,.6384233309844951,.836249938917496,.4030143095597914,-.7174052640804163,1.785168207158993
post29,.3533361059082601,.627239075904788,.5633196646726373,.5732172299298774,-.8760298925613095,1.58270210437783
post30,.2590364923984709,.7472541100226047,.3466511444020495,.7288534178856941,-1.205554650545365,1.723627635342307
post31,-.1747514181151635,.6567432236745225,-.2660878891713835,.7901715219262681,-1.46194448360796,1.112441647377634
post32,.3013763678166201,.6432064184315441,.4685531101376832,.6393891001756358,-.9592850469342062,1.562037782567447
post33,.0800427896942451,.679453354356779,.1178046869310397,.9062224157766845,-1.251661314019973,1.411746893408463
post34,.1731331484745925,.654094444835274,.2646913604627754,.7912472335402492,-1.108868405890266,1.455134702839451
post35,-.022814611995074,.4832440936792936,-.0472113623187188,.9623447718003617,-.9699556313481892,.9243264073580413
post36,18.21919677729038,6.093366921675638,2.990004871113229,.002789729982555,6.276417066218437,30.16197648836233
post37,18.55055396513109,3.85232899599985,4.815412698238771,1.46895976147e-06,11.00012787637204,26.10098005389014
post38,18.12488616315451,2.193173342828775,8.2642287361458,1.40600791263e-16,13.82634539935679,22.42342692695222
post39,17.98802697071409,3.646895076430345,4.932422401447626,8.12160482993e-07,10.84024396551417,25.13580997591401
post40,18.59222663834627,6.223235458186852,2.987549926925493,.0028122335708168,6.39490927298742,30.78954400370512
post41,18.52491148915485,6.184998237538736,2.99513609829688,.0027432241168579,6.402537699135218,30.64728527917448
post42,18.39454967091377,4.363523076783247,4.215527074621106,.0000249195491802,9.8422015947092,26.94689774711834
post43,17.47603920704213,5.868253568923755,2.978064768637334,.0029007467965676,5.974473559802936,28.97760485428132
post44,18.34048247964013,4.132660936779025,4.437935451325607,9.08258457377e-06,10.24061588323768,26.44034907604258
