variable,coefficient,std_error,t_statistic,p_value,lower_ci,upper_ci
post5,.3039221115230997,2.766209535444878,.1098695191484188,.9125128563587646,-5.117748951640134,5.725593174686335
post6,-.4443191007344013,2.802030728215817,-.158570388347354,.8740073602393406,-5.936198411611942,5.047560210143139
post7,-1.682860380326947,2.683581062099202,-.6270950425512943,.5305969365521752,-6.94258261163513,3.576861850981235
post8,-.4728004335068527,2.805127363296694,-.1685486511925075,.8661516729645601,-5.970749037616176,5.025148170602471
post9,-.872100257207032,2.831853667743581,-.3079609187228664,.7581120703530557,-6.422431455472108,4.678230941058043
post10,-1.094149592540041,2.475394664075371,-.4420101604075875,.658481853555229,-5.945833981650393,3.757534796570312
post11,-.6291643782898527,2.854903640918322,-.2203802500624759,.8255750254899767,-6.224672693822034,4.966343937242328
post12,-1.119603229252862,2.57295636055457,-.4351427200310327,.663458836486175,-6.162505029733071,3.923298571227348
post13,0,,,,,
post14,-1.047346201471127,2.455886980207438,-.426463518033172,.6697701260011766,-5.860796232778537,3.766103829836283
post15,-.9915307973866548,3.538837179062146,-.2801854810538155,.7793352051857616,-7.927524215499782,5.944462620726473
post16,-.5443021573255293,3.67275527287073,-.1481999525931079,.8821849692300887,-7.742770216181739,6.65416590153068
post17,-1.600200610953697,4.227166708344733,-.3785515739880297,.7050208885864482,-9.885295115956103,6.684893894048708
post18,-.5886330272636745,6.106049181472923,-.0964016190779653,.9232016062763183,-12.55626951078088,11.37900345625353
post19,-1.40897130765698,5.781390300242459,-.2437080415757246,.8074569448544563,-12.74028807670141,9.922345461387449
post20,0,,,,,
post21,-2.323264043305846,5.087733919965405,-.4566402409899697,.6479296502241549,-12.29503928936083,7.648511202749138
post22,.6692004001158696,6.257518733322252,.106943411380021,.9148338733482451,-11.59531094978044,12.93371175001218
post23,0,,,,,
post24,-2.410811311340101,4.964648786717187,-.4855955405728147,.6272539588362906,-12.14134412919626,7.319721506516061
post25,0,,,,,
post26,0,,,,,
post27,0,,,,,
post28,.0828543096384775,6.795122674039748,.0121932029211211,.9902714727065964,-13.23534140201093,13.40105002128789
post29,-2.058832739910752,5.390101210768304,-.3819655066583224,.7024869499747979,-12.62323698604236,8.505571506220861
