id_logradouro,logradouro,tipo_abrev,tipo,titulo_abrev,titulo,preposicao,nome
209007,RUA NICOLAS BERNIER,R,RUA,,,,NICOLAS BERNIER
360392,RUA GIOVANNI LANFRANCO,R,RUA,,,,GIOVANNI LANFRANCO
742570,RUA GUANAJA,R,RUA,,,,GUANAJA
132187,RUA MARIA DE TOLEDO PIZA,R,RUA,,,,MARIA DE TOLEDO PIZA
247316,RUA IRINEU DE SOUZA,R,RUA,,,,IRINEU DE SOUZA
680273,RUA ANTONIO ASSUNCAO FERREIRA,R,RUA,,,,ANTONIO ASSUNCAO FERREIRA
156639,RUA VIEIRA DA SILVA,R,RUA,,,,VIEIRA DA SILVA
175609,RUA SABATINO NASTARI,R,RUA,,,,SABATINO NASTARI
758167,RUA VERISSIMO CARDOSO,R,RUA,,,,VERISSIMO CARDOSO
NA,VILA PORTELA,VL,VILA,,,,PORTELA
042994,RUA CARLOS ADALBERTO ILHA MACEDO,R,RUA,,,,CARLOS ADALBERTO ILHA MACEDO
118508,RUA DO BAMBURRAL,R,RUA,,,DO,BAMBURRAL
610992,RUA AVANUQUARO,R,RUA,,,,AVANUQUARO
251631,ESTRADA CANAL DE COCAIA CHACARA GAIVOTAS,ES,ESTRADA,,,,CANAL DE COCAIA CHACARA GAIVOTAS
665410,RUA LEME E ALVARENGA,R,RUA,,,,LEME E ALVARENGA
701645,RUA JOAQUIM ANTONIO DE SOUZA,R,RUA,,,,JOAQUIM ANTONIO DE SOUZA
024848,RUA ATLANTICA,R,RUA,,,,ATLANTICA
227706,RUA ANTONIO BASTOS,R,RUA,,,,ANTONIO BASTOS
627267,RUA JOAO DE MENDONCA,R,RUA,,,,JOAO DE MENDONCA
630691,RUA CLARINDO,R,RUA,,,,CLARINDO
741523,RUA MANOEL DE ABREU SOARES,R,RUA,,,,MANOEL DE ABREU SOARES
NA,VIELA DA ALEGRIA,VE,VIELA,,,DA,ALEGRIA
111503,RUA JOSE PEREIRA DE CARVALHO,R,RUA,,,,JOSE PEREIRA DE CARVALHO
013625,RUA ANGELIM,R,RUA,,,,ANGELIM
740187,RUA JAGUARACU,R,RUA,,,,JAGUARACU
675415,RUA EDSON MOTA,R,RUA,,,,EDSON MOTA
350486,TRAVESSA PROTEO,TV,TRAVESSA,,,,PROTEO
213870,RUA EVANDRO DANTON FERREIRA GANDRA,R,RUA,,,,EVANDRO DANTON FERREIRA GANDRA
117781,RUA OSIRIS MAGALHAES DE ALMEIDA,R,RUA,,,,OSIRIS MAGALHAES DE ALMEIDA
217310,RUA PERSEU,R,RUA,,,,PERSEU
438448,RUA RICARDO BROSCA,R,RUA,,,,RICARDO BROSCA
611018,RUA SERRA DO CADEADO,R,RUA,,,,SERRA DO CADEADO
698458,PASSAGEM SEM DENOMINACAO VSO,PS,PASSAGEM,,,,SEM DENOMINACAO VSO
NA,TRAVESSA DO CARTEIRO UM,TV,TRAVESSA,,,DO,CARTEIRO UM
479055,TRAVESSA EUGENIO HOSTOS,TV,TRAVESSA,,,,EUGENIO HOSTOS
191868,AVENIDA TRUMAIN,AV,AVENIDA,,,,TRUMAIN
682640,RUA LOURENCO DA ROCHA,R,RUA,,,,LOURENCO DA ROCHA
243248,RUA CARLO MADERNA,R,RUA,,,,CARLO MADERNA
NA,TRAVESSA FAZER,TV,TRAVESSA,,,,FAZER
097381,AVENIDA JACANA,AV,AVENIDA,,,,JACANA
410926,RUA LUCAS RUIZ,R,RUA,,,,LUCAS RUIZ
NA,VIELA JUPITER,VE,VIELA,,,,JUPITER
107760,RUA JOSE ANTONIO MAVER,R,RUA,,,,JOSE ANTONIO MAVER
125741,RUA MONCORVO FILHO,R,RUA,,,,MONCORVO FILHO
705594,RUA FERNAO LOBO,R,RUA,,,,FERNAO LOBO
147605,RUA CAIO VIANA MARTINS,R,RUA,,,,CAIO VIANA MARTINS
155160,RUA PARIQUERAACU,R,RUA,,,,PARIQUERAACU
045462,PRACA CASSIANO NOGUEIRA,PC,PRACA,,,,CASSIANO NOGUEIRA
700401,RUA AGUIAR LOBO,R,RUA,,,,AGUIAR LOBO
443565,PRACA ISIS DIAS DE OLIVEIRA,PC,PRACA,,,,ISIS DIAS DE OLIVEIRA
035602,RUA FREIRE BRAYNER,R,RUA,,,,FREIRE BRAYNER
377058,RUA ALONSO SAVINI,R,RUA,,,,ALONSO SAVINI
699632,RUA ANTUNES LOBO,R,RUA,,,,ANTUNES LOBO
106666,RUA JORGE AUGUSTO,R,RUA,,,,JORGE AUGUSTO
219371,RUA ORLANDO PINTO RIBEIRO,R,RUA,,,,ORLANDO PINTO RIBEIRO
409367,RUA PAISAGEM NOTURNA,R,RUA,,,,PAISAGEM NOTURNA
296864,RUA ISAAC ALBENIZ,R,RUA,,,,ISAAC ALBENIZ
730440,RUA ANTONIO DE CASTILHO,R,RUA,,,,ANTONIO DE CASTILHO
172693,AVENIDA RODOLFO PIRANI,AV,AVENIDA,,,,RODOLFO PIRANI
NA,VIELA LUSTER TRES,VE,VIELA,,,,LUSTER TRES
145181,RUA CAAPONGA,R,RUA,,,,CAAPONGA
148334,RUA NUPUTIRA,R,RUA,,,,NUPUTIRA
032433,AVENIDA BENTO XV,AV,AVENIDA,,,,BENTO XV
635308,RUA VICTORIA MARCONATO ZONTA,R,RUA,,,,VICTORIA MARCONATO ZONTA
236900,RUA RIBAMAR,R,RUA,,,,RIBAMAR
096946,RUA ISABEL REDENTORA,R,RUA,,,,ISABEL REDENTORA
776262,RUA KOTO MITSUTANI,R,RUA,,,,KOTO MITSUTANI
176435,RUA SALTO GRANDE,R,RUA,,,,SALTO GRANDE
160261,RUA PEIXOTO DE MELO FILHO,R,RUA,,,,PEIXOTO DE MELO FILHO
049620,RUA ROCA GRANDE,R,RUA,,,,ROCA GRANDE
192040,RUA TUIM,R,RUA,,,,TUIM
390372,RUA DO POMBOCORREIO,R,RUA,,,DO,POMBOCORREIO
054771,RUA CRESPO DE CARVALHO,R,RUA,,,,CRESPO DE CARVALHO
758698,RUA PIRACOABA,R,RUA,,,,PIRACOABA
777366,RUA LUISA AMELIA QUEIROS,R,RUA,,,,LUISA AMELIA QUEIROS
268186,TRAVESSA MARIA ELIZA GOMES DE ABREU,TV,TRAVESSA,,,,MARIA ELIZA GOMES DE ABREU
673722,RUA BARTOLOME ORDONEZ,R,RUA,,,,BARTOLOME ORDONEZ
NA,TRAVESSA 12,TV,TRAVESSA,,,,12
097276,RUA ALDEAMENTO,R,RUA,,,,ALDEAMENTO
727210,RUA VERISSIMO,R,RUA,,,,VERISSIMO
202827,RUA BERCO UDLER,R,RUA,,,,BERCO UDLER
720496,RUA ESTEVAO MASCATE FRANCES,R,RUA,,,,ESTEVAO MASCATE FRANCES
339750,RUA CARNAVAL,R,RUA,,,,CARNAVAL
672670,RUA GERVASIO MOTA DA VITORIA,R,RUA,,,,GERVASIO MOTA DA VITORIA
720046,RUA COQUEIRAL,R,RUA,,,,COQUEIRAL
NA,TRAVESSA RIO SAO CARLOS,TV,TRAVESSA,,,,RIO SAO CARLOS
093998,RUA ISIDRO TINOCO,R,RUA,,,,ISIDRO TINOCO
754374,AVENIDA PIRANGUCU,AV,AVENIDA,,,,PIRANGUCU
442259,ESTRADA VELHA DE PARELHEIROS,ES,ESTRADA,,,,VELHA DE PARELHEIROS
143383,RUA MURTINHO NOBRE,R,RUA,,,,MURTINHO NOBRE
385930,TRAVESSA MAGONDI,TV,TRAVESSA,,,,MAGONDI
731013,RUA DEOCLIDES VIANA MARINHO,R,RUA,,,,DEOCLIDES VIANA MARINHO
352187,RUA ARTEMIS,R,RUA,,,,ARTEMIS
636460,RUA LUIS FERNANDES CALHEIROS,R,RUA,,,,LUIS FERNANDES CALHEIROS
497738,PRACA DO CICLISTA,PC,PRACA,,,DO,CICLISTA
118400,RUA HERIBALDO SICILIANO,R,RUA,,,,HERIBALDO SICILIANO
315192,RUA JOSE FELIX DA SILVA,R,RUA,,,,JOSE FELIX DA SILVA
328332,RUA CAMPO AZUL,R,RUA,,,,CAMPO AZUL
785776,RUA GRINALDA DE NOIVA,R,RUA,,,,GRINALDA DE NOIVA
500275,TRAVESSA MAURO BORJA LOPES BORJALO,TV,TRAVESSA,,,,MAURO BORJA LOPES BORJALO
NA,TRAVESSA JOSE CAMILO,TV,TRAVESSA,,,,JOSE CAMILO
604534,RUA PEDRO HISPANO,R,RUA,,,,PEDRO HISPANO
623644,RUA ODEMIS,R,RUA,,,,ODEMIS
445517,PRACA SALVADOR ALLENDE,PC,PRACA,,,,SALVADOR ALLENDE
133752,RUA MARIANA CORREA,R,RUA,,,,MARIANA CORREA
125148,RUA CAMPELO,R,RUA,,,,CAMPELO
680320,RUA INACIO CORREA PAMPLONA,R,RUA,,,,INACIO CORREA PAMPLONA
619701,RUA MARIO BARBOSA RODRIGUES,R,RUA,,,,MARIO BARBOSA RODRIGUES
734195,RUA YONNE JOSEPHA SCHAEBERLE,R,RUA,,,,YONNE JOSEPHA SCHAEBERLE
038628,RUA CAIAPOS,R,RUA,,,,CAIAPOS
080233,ALAMEDA GLETE,AL,ALAMEDA,,,,GLETE
189570,RUA TIQUATIRA,R,RUA,,,,TIQUATIRA
797090,RUA ANESIO PIMENTA DOS REIS,R,RUA,,,,ANESIO PIMENTA DOS REIS
429244,ESTRADA H SCHUNCK,ES,ESTRADA,,,,H SCHUNCK
631485,RUA EDGAR MACHADO SANTANA,R,RUA,,,,EDGAR MACHADO SANTANA
340855,RUA LUIS NOGUEIRA,R,RUA,,,,LUIS NOGUEIRA
712710,RUA BRAULIO BRITO,R,RUA,,,,BRAULIO BRITO
NA,RUA UM S UM SETENTA E SETE Q VINTE CINQUENTA E QUATRO,R,RUA,,,,UM S UM SETENTA E SETE Q VINTE CINQUENTA E QUATRO
001694,RUA ADELAIDE DE FREITAS,R,RUA,,,,ADELAIDE DE FREITAS
661066,RUA TIPIACO,R,RUA,,,,TIPIACO
512559,PRACA RUI LUCIANO NOGUEIRA,PC,PRACA,,,,RUI LUCIANO NOGUEIRA
401757,RUA CORRUIRA DO BREJO,R,RUA,,,,CORRUIRA DO BREJO
211400,RUA REPUBLICA DO TOGO,R,RUA,,,,REPUBLICA DO TOGO
460486,RUA CASTELO DE SONHOS,R,RUA,,,,CASTELO DE SONHOS
065030,RUA ANADIR,R,RUA,,,,ANADIR
662429,RUA CARLOS MAGALHAES,R,RUA,,,,CARLOS MAGALHAES
073580,RUA FRANCISCO AZZI,R,RUA,,,,FRANCISCO AZZI
277584,RUA FRANCELINA DE OLIVEIRA AFONSO,R,RUA,,,,FRANCELINA DE OLIVEIRA AFONSO
012734,RUA DOS ANDRADE,R,RUA,,,DOS,ANDRADE
144371,RUA NATIVIDADE DA SERRA,R,RUA,,,,NATIVIDADE DA SERRA
197114,RUA ABILIO PEDRO RAMOS,R,RUA,,,,ABILIO PEDRO RAMOS
145025,RUA NERI DE BARCELOS,R,RUA,,,,NERI DE BARCELOS
426342,RUA JOAQUIM PARDAVE,R,RUA,,,,JOAQUIM PARDAVE
228524,TRAVESSA MARTINHO DE HARO,TV,TRAVESSA,,,,MARTINHO DE HARO
088749,TRAVESSA JACAUNA,TV,TRAVESSA,,,,JACAUNA
120740,RUA VALENCIA DE ALCANTARA,R,RUA,,,,VALENCIA DE ALCANTARA
003689,RUA AGUAS DA PRATA,R,RUA,,,,AGUAS DA PRATA
118796,TRAVESSA DO LIMAO,TV,TRAVESSA,,,DO,LIMAO
222500,RUA EUGENIO RIBEIRO,R,RUA,,,,EUGENIO RIBEIRO
166502,RUA CENTRO AFRICANA,R,RUA,,,,CENTRO AFRICANA
095370,RUA ITAPIRU,R,RUA,,,,ITAPIRU
082082,RUA GREGORIO DE MATOS,R,RUA,,,,GREGORIO DE MATOS
145530,RUA NICOLA ARACRI,R,RUA,,,,NICOLA ARACRI
242454,RUA MARIA VIEIRA,R,RUA,,,,MARIA VIEIRA
673846,RUA GREGORIO DA FONSECA,R,RUA,,,,GREGORIO DA FONSECA
640395,RUA JOSE GIL AVILE,R,RUA,,,,JOSE GIL AVILE
NA,TRAVESSA DOS COQUEIROS,TV,TRAVESSA,,,DOS,COQUEIROS
649880,RUA HILARIO ASCABUSI,R,RUA,,,,HILARIO ASCABUSI
461598,PRACA NOVA UNIAO,PC,PRACA,,,,NOVA UNIAO
046116,RUA CATANUMI,R,RUA,,,,CATANUMI
738697,RUA FRANCISCO ROMANO,R,RUA,,,,FRANCISCO ROMANO
061301,RUA IPERANA,R,RUA,,,,IPERANA
261505,RUA UIRAPURU,R,RUA,,,,UIRAPURU
NA,ACESSO A RUA AUGUSTO FARINA,AC,ACESSO,,,,A RUA AUGUSTO FARINA
794619,RUA CYRO FRANCO,R,RUA,,,,CYRO FRANCO
034037,RUA BOA VISTA,R,RUA,,,,BOA VISTA
242624,RUA JOAO VALENTIM DA CRUZ,R,RUA,,,,JOAO VALENTIM DA CRUZ
615277,RUA JACINTO DE OLIVEIRA,R,RUA,,,,JACINTO DE OLIVEIRA
163635,ALAMEDA DOS PIRATININS,AL,ALAMEDA,,,DOS,PIRATININS
005746,RUA ALCINO FIDELIS,R,RUA,,,,ALCINO FIDELIS
250279,RUA MANUEL DA MAIA,R,RUA,,,,MANUEL DA MAIA
355593,RUA FRANCISCO HOMEM,R,RUA,,,,FRANCISCO HOMEM
066109,RUA DOS ESPANHOIS,R,RUA,,,DOS,ESPANHOIS
666831,RUA JACINTO DE SAMPAIO SOARES,R,RUA,,,,JACINTO DE SAMPAIO SOARES
252581,RUA SEM DENOMINACAO,R,RUA,,,,SEM DENOMINACAO
306215,RUA ELVAS,R,RUA,,,,ELVAS
NA,RUA BEGONIA,R,RUA,,,,BEGONIA
NA,RUA SEM DENOMINACAO PQ REGINA,R,RUA,,,,SEM DENOMINACAO PQ REGINA
654795,RUA JOSE NETTO DOS REIS,R,RUA,,,,JOSE NETTO DOS REIS
396591,RUA SAN MANUEL GONZALEZ GARCIA,R,RUA,,,,SAN MANUEL GONZALEZ GARCIA
176591,RUA SALVADOR DE OLIVEIRA,R,RUA,,,,SALVADOR DE OLIVEIRA
NA,VIELA PORTELINHA DA MARIA GAY,VE,VIELA,,,,PORTELINHA DA MARIA GAY
789780,RUA DOUGLAS AMARAL DA SILVA,R,RUA,,,,DOUGLAS AMARAL DA SILVA
499935,RUA CHICO MENDES,R,RUA,,,,CHICO MENDES
453617,RUA CABOCLA DA LUA NOVA,R,RUA,,,,CABOCLA DA LUA NOVA
656437,RUA MOACYR MACHADO CASTANHO,R,RUA,,,,MOACYR MACHADO CASTANHO
NA,RUA PERA NATAL,R,RUA,,,,PERA NATAL
094633,RUA ARRAIAL DE SAO BARTOLOMEU,R,RUA,,,,ARRAIAL DE SAO BARTOLOMEU
NA,RUA OLGA BENARIO,R,RUA,,,,OLGA BENARIO
390330,RUA ROSAMUSGO,R,RUA,,,,ROSAMUSGO
216658,RUA ELIAS VITORINO DE SOUZA,R,RUA,,,,ELIAS VITORINO DE SOUZA
648981,RUA NICOLA FLORENTINO,R,RUA,,,,NICOLA FLORENTINO
707236,RUA MURUCUPI,R,RUA,,,,MURUCUPI
746100,RUA DOLORES PONGELUPPI PERDONATI,R,RUA,,,,DOLORES PONGELUPPI PERDONATI
712973,RUA RIO GATIMIM,R,RUA,,,,RIO GATIMIM
686859,RUA ALCINDO PARREIRA,R,RUA,,,,ALCINDO PARREIRA
074772,RUA FRANCISCO LOTUFO,R,RUA,,,,FRANCISCO LOTUFO
632350,RUA CAPITARY,R,RUA,,,,CAPITARY
363375,RUA DAVID DE MELO LOPES,R,RUA,,,,DAVID DE MELO LOPES
254142,RUA JACUNAUM,R,RUA,,,,JACUNAUM
059900,RUA DOMINGOS AGOSTIM,R,RUA,,,,DOMINGOS AGOSTIM
NA,VIELA LUSTER UM,VE,VIELA,,,,LUSTER UM
295310,RUA CANDOMBA,R,RUA,,,,CANDOMBA
476200,TRAVESSA PONTE DA BARCA,TV,TRAVESSA,,,,PONTE DA BARCA
171581,RUA RIO MEARIM,R,RUA,,,,RIO MEARIM
293741,RUA MARCOS ALVARES,R,RUA,,,,MARCOS ALVARES
008257,RUA AETABA,R,RUA,,,,AETABA
084123,RUA CAMPOS DO CAJURU,R,RUA,,,,CAMPOS DO CAJURU
459496,TRAVESSA JULIANO CARETTE,TV,TRAVESSA,,,,JULIANO CARETTE
290645,RUA ALDO TRAVAGLIA,R,RUA,,,,ALDO TRAVAGLIA
094242,AVENIDA ITABORAI,AV,AVENIDA,,,,ITABORAI
082961,RUA GUANABARA,R,RUA,,,,GUANABARA
NA,TRAVESSA CESTI,TV,TRAVESSA,,,,CESTI
081205,RUA GONCALO PEDROSA,R,RUA,,,,GONCALO PEDROSA
275751,TRAVESSA ALPHONSE BENJAMIN CHAUVIN,TV,TRAVESSA,,,,ALPHONSE BENJAMIN CHAUVIN
362174,TRAVESSA COATIARA,TV,TRAVESSA,,,,COATIARA
472654,RUA ROBERTO DONAT,R,RUA,,,,ROBERTO DONAT
122661,RUA LUIS MACHADO PEDROSA,R,RUA,,,,LUIS MACHADO PEDROSA
138428,RUA JAMBLICO,R,RUA,,,,JAMBLICO
446947,AVENIDA BERNARDO GOLDFARB,AV,AVENIDA,,,,BERNARDO GOLDFARB
NA,RUA JOAO BATISTA,R,RUA,,,,JOAO BATISTA
611360,RUA TABOAO DA SERRA,R,RUA,,,,TABOAO DA SERRA
434922,TRAVESSA MARIA BENEDITA BARBOSA,TV,TRAVESSA,,,,MARIA BENEDITA BARBOSA
317420,RUA SEM DENOMINACAO,R,RUA,,,,SEM DENOMINACAO
040606,RUA CAMUA,R,RUA,,,,CAMUA
076660,AVENIDA FUZARO,AV,AVENIDA,,,,FUZARO
464430,PASSAGEM B J FILHOS DA TERRATRE,PS,PASSAGEM,,,,B J FILHOS DA TERRATRE
708607,RUA MANOEL DUARTE OLIVEIRA,R,RUA,,,,MANOEL DUARTE OLIVEIRA
078352,PRACA GASTAO VIDIGAL,PC,PRACA,,,,GASTAO VIDIGAL
189677,RUA TIMBAUBA,R,RUA,,,,TIMBAUBA
381373,RUA JAYME BRUNO ROSCHEL,R,RUA,,,,JAYME BRUNO ROSCHEL
210145,RUA LAURA SCHMEIL,R,RUA,,,,LAURA SCHMEIL
020621,RUA ARAPACU,R,RUA,,,,ARAPACU
127370,RUA MANUEL ONHA,R,RUA,,,,MANUEL ONHA
616605,RUA NELSON GAMA DE OLIVEIRA,R,RUA,,,,NELSON GAMA DE OLIVEIRA
636487,RUA DEZESSEIS J PAULISTANOBRL,R,RUA,,,,DEZESSEIS J PAULISTANOBRL
047007,RUA FRANCISCO LUIS DE OLIVEIRA,R,RUA,,,,FRANCISCO LUIS DE OLIVEIRA
189987,RUA RUBENS LUCCATS,R,RUA,,,,RUBENS LUCCATS
188824,RUA LAGOA DOS SALGUEIROS,R,RUA,,,,LAGOA DOS SALGUEIROS
417718,RUA SOFIA FUSCO,R,RUA,,,,SOFIA FUSCO
005169,RUA ALBERTO FLORES,R,RUA,,,,ALBERTO FLORES
179884,RUA DAS SEMPREVIVAS,R,RUA,,,DAS,SEMPREVIVAS
611816,RUA JOAO PUPO NOGUEIRA,R,RUA,,,,JOAO PUPO NOGUEIRA
484199,TRAVESSA BENEDITA BARROSO ROSA,TV,TRAVESSA,,,,BENEDITA BARROSO ROSA
131016,RUA JOSE SERRA,R,RUA,,,,JOSE SERRA
186252,RUA TAMARATACA,R,RUA,,,,TAMARATACA
663964,RUA G J RIVIERAJDS,R,RUA,,,,G J RIVIERAJDS
NA,VIELA SEM NOME S UM VINTE E SETE Q VINTE TREZE,VE,VIELA,,,,SEM NOME S UM VINTE E SETE Q VINTE TREZE
108529,RUA JOSE COELHO,R,RUA,,,,JOSE COELHO
293490,RUA ANTONIO NAGIB IBRAHIM,R,RUA,,,,ANTONIO NAGIB IBRAHIM
211923,RUA JOAO BATISTA JORDAO,R,RUA,,,,JOAO BATISTA JORDAO
027529,RUA BALTAZAR BORGES,R,RUA,,,,BALTAZAR BORGES
467260,COMPLEXO VIARIO AYRTON SENNA,CV,COMPLEXO VIARIO,,,,AYRTON SENNA
168459,RUA ROIZ BARROS,R,RUA,,,,ROIZ BARROS
214906,RUA MOACIR SIMOES DA ROCHA,R,RUA,,,,MOACIR SIMOES DA ROCHA
357600,ESTRADA DOS CEDROS,ES,ESTRADA,,,DOS,CEDROS
055360,RUA CRISTOVAO CABRAL,R,RUA,,,,CRISTOVAO CABRAL
NA,RUA PRIMEIRO DE MAIO,R,RUA,,,,PRIMEIRO DE MAIO
NA,RUA QUATRO CH DAS CORUJAS,R,RUA,,,,QUATRO CH DAS CORUJAS
042552,RUA CARDOSO PIMENTEL,R,RUA,,,,CARDOSO PIMENTEL
475467,RUA ANISIO SILVA,R,RUA,,,,ANISIO SILVA
187941,RUA TENERIFE,R,RUA,,,,TENERIFE
059978,PRACA DOMINGOS BARBOSA,PC,PRACA,,,,DOMINGOS BARBOSA
123781,RUA LUSSANVIRA,R,RUA,,,,LUSSANVIRA
738875,RUA JOAO GARIBALDI DOS SANTOS,R,RUA,,,,JOAO GARIBALDI DOS SANTOS
186244,RUA DAS TAMARAS,R,RUA,,,DAS,TAMARAS
784052,RUA JOSE FLAVIANO COSTA,R,RUA,,,,JOSE FLAVIANO COSTA
449636,TRAVESSA FLOR DO IMPERADOR,TV,TRAVESSA,,,,FLOR DO IMPERADOR
667374,RUA MARCELINO DA SILVA,R,RUA,,,,MARCELINO DA SILVA
NA,VIELA DA FIDELIDADE,VE,VIELA,,,DA,FIDELIDADE
043680,PRACA CARLOS GOMES,PC,PRACA,,,,CARLOS GOMES
170445,ALAMEDA RIBEIRAO PRETO,AL,ALAMEDA,,,,RIBEIRAO PRETO
508780,RUA AGUIA DE REGA,R,RUA,,,,AGUIA DE REGA
346381,RUA BERNARDINO DALLECIO,R,RUA,,,,BERNARDINO DALLECIO
642460,RUA BENEDITA DE PAULA COELHO,R,RUA,,,,BENEDITA DE PAULA COELHO
001244,RUA DOS ACORES,R,RUA,,,DOS,ACORES
469122,RUA VICENTE OROPALLO,R,RUA,,,,VICENTE OROPALLO
020095,RUA ARACE,R,RUA,,,,ARACE
011339,RUA AMORIM DINIZ,R,RUA,,,,AMORIM DINIZ
470503,PRACA NORIVAL REGINALDO DE OLIVEIRA,PC,PRACA,,,,NORIVAL REGINALDO DE OLIVEIRA
200590,AVENIDA ZELINA,AV,AVENIDA,,,,ZELINA
181986,PRACA SILVA TELES,PC,PRACA,,,,SILVA TELES
716537,VIELA SEIS PIR,VE,VIELA,,,,SEIS PIR
790575,RUA JOSE ANDRE PATTINI,R,RUA,,,,JOSE ANDRE PATTINI
480720,RUA GIOVANNI CONTINO,R,RUA,,,,GIOVANNI CONTINO
420042,PASSAGEM HELENA LEVEL,PS,PASSAGEM,,,,HELENA LEVEL
251488,RUA GENARO NAPOLI,R,RUA,,,,GENARO NAPOLI
646822,RUA ILHA DO BADEJO,R,RUA,,,,ILHA DO BADEJO
NA,TRAVESSA TALISMA,TV,TRAVESSA,,,,TALISMA
198943,RUA VALDEMAR,R,RUA,,,,VALDEMAR
055328,RUA CRISTOVAO DE GOUVEIA,R,RUA,,,,CRISTOVAO DE GOUVEIA
176109,RUA SALDANHA DA GAMA,R,RUA,,,,SALDANHA DA GAMA
784494,RUA PEDRO SALUSSE,R,RUA,,,,PEDRO SALUSSE
NA,RUA WLADEMIR CARDOSO GONCALVES,R,RUA,,,,WLADEMIR CARDOSO GONCALVES
265047,RUA NORONHA ABRANCHES,R,RUA,,,,NORONHA ABRANCHES
095249,RUA ITAPAROQUERA,R,RUA,,,,ITAPAROQUERA
054216,RUA COSTA AGUIAR,R,RUA,,,,COSTA AGUIAR
259403,RUA TARAUACA,R,RUA,,,,TARAUACA
008150,RUA AJUDANTE,R,RUA,,,,AJUDANTE
242349,RUA MURIRI,R,RUA,,,,MURIRI
462098,TRAVESSA JAMBALAYA,TV,TRAVESSA,,,,JAMBALAYA
623989,RUA ALBACORA,R,RUA,,,,ALBACORA
495794,RUA LAGO HURON,R,RUA,,,,LAGO HURON
NA,TRAVESSA DAS ROSAS,TV,TRAVESSA,,,DAS,ROSAS
011860,RUA MATARACA,R,RUA,,,,MATARACA
472735,RUA NARCISE CARBONEL,R,RUA,,,,NARCISE CARBONEL
438049,RUA HENRIQUE LORENTZ,R,RUA,,,,HENRIQUE LORENTZ
606596,RUA PEDRO FERRAZ LOPES,R,RUA,,,,PEDRO FERRAZ LOPES
759716,RUA SALVO VELOSO,R,RUA,,,,SALVO VELOSO
299383,RUA VIARIZ,R,RUA,,,,VIARIZ
NA,AVENIDA SOLIDARIEDADE,AV,AVENIDA,,,,SOLIDARIEDADE
080152,RUA GIUSEPPE MOSCATTI,R,RUA,,,,GIUSEPPE MOSCATTI
196010,RUA VESTA,R,RUA,,,,VESTA
199265,RUA WANDENKOLK,R,RUA,,,,WANDENKOLK
666343,RUA ABILIO CAMPOS PEIXE,R,RUA,,,,ABILIO CAMPOS PEIXE
155977,RUA PATATIVA,R,RUA,,,,PATATIVA
452432,RUA IRACEMA CAPPELLATO ARRUDA,R,RUA,,,,IRACEMA CAPPELLATO ARRUDA
646865,RUA ILHA DOS RATONES,R,RUA,,,,ILHA DOS RATONES
505579,RUA ANAMOSA,R,RUA,,,,ANAMOSA
747300,RUA AVELINA AZEVEDO WANDERLEY,R,RUA,,,,AVELINA AZEVEDO WANDERLEY
685356,RUA ANTONIO ALVES MAGAN,R,RUA,,,,ANTONIO ALVES MAGAN
031518,RUA OLAVO FIRMIANO FERREIRA,R,RUA,,,,OLAVO FIRMIANO FERREIRA
107344,RUA HUGO VITOR SILVA,R,RUA,,,,HUGO VITOR SILVA
453234,RUA JOSE PORFIRIO DE SOUZA,R,RUA,,,,JOSE PORFIRIO DE SOUZA
152137,RUA OTELO AUGUSTO RIBEIRO,R,RUA,,,,OTELO AUGUSTO RIBEIRO
502057,RUA JORGE LAFOND,R,RUA,,,,JORGE LAFOND
099058,RUA ANTONIO JOSE VAZ,R,RUA,,,,ANTONIO JOSE VAZ
070211,RUA FERNANDO ANDRADE CAMARGO,R,RUA,,,,FERNANDO ANDRADE CAMARGO
727245,RUA PEDRO DE LABATUT,R,RUA,,,,PEDRO DE LABATUT
380679,RUA SEM DENOMINACAO,R,RUA,,,,SEM DENOMINACAO
174467,AVENIDA ROSARIA,AV,AVENIDA,,,,ROSARIA
243450,RUA BRASILIANO BARCELOS,R,RUA,,,,BRASILIANO BARCELOS
003891,RUA AIDA,R,RUA,,,,AIDA
782491,RUA DENDEZEIRO,R,RUA,,,,DENDEZEIRO
007463,RUA GUIHEI VATANABE,R,RUA,,,,GUIHEI VATANABE
216682,RUA DEZENOVE DE JULHO,R,RUA,,,,DEZENOVE DE JULHO
011835,RUA SANTE COLOMBARA,R,RUA,,,,SANTE COLOMBARA
066877,RUA ESTEVAO MELIO,R,RUA,,,,ESTEVAO MELIO
646733,RUA ALVARENS,R,RUA,,,,ALVARENS
795577,RUA MONTE AZUL PAULISTA,R,RUA,,,,MONTE AZUL PAULISTA
459100,TRAVESSA LIRIO DO BREJO,TV,TRAVESSA,,,,LIRIO DO BREJO
094412,RUA ITAJIBA,R,RUA,,,,ITAJIBA
274194,PONTE DAS BANDEIRAS SEN ROMEU TUMA,PTE,PONTE,,,DAS,BANDEIRAS SEN ROMEU TUMA
456438,RUA LUIS BORDESE,R,RUA,,,,LUIS BORDESE
NA,VIELA JOSE PEDRO DE SOUZA,VE,VIELA,,,,JOSE PEDRO DE SOUZA
034142,RUA BOAVENTURA RODRIGUES DA SILVA,R,RUA,,,,BOAVENTURA RODRIGUES DA SILVA
217751,RUA JOSE RAIMUNDO NOGUEIRA,R,RUA,,,,JOSE RAIMUNDO NOGUEIRA
