id_osm,intersec,radar_proximo
320367324,4,FALSE
320367325,5,FALSE
320367327,NA,FALSE
320367330,3,FALSE
320368975,2,FALSE
320368979,6,FALSE
320430327,15,FALSE
320430332,4,FALSE
320430334,2,FALSE
320430336,NA,FALSE
320430337,3,FALSE
320430338,3,FALSE
320430339,1,FALSE
320430340,1,FALSE
320430341,4,FALSE
320430342,3,FALSE
320430343,NA,FALSE
320430344,2,FALSE
320430345,4,FALSE
320430346,7,FALSE
320430347,6,FALSE
320430348,2,FALSE
320430349,1,FALSE
320430350,1,FALSE
320430352,NA,FALSE
320430354,NA,FALSE
320430355,3,FALSE
320430356,3,FALSE
320430358,5,FALSE
320430359,3,FALSE
320430360,3,FALSE
320464531,4,FALSE
320464533,1,FALSE
320464534,NA,FALSE
320464535,2,FALSE
320510307,3,FALSE
320510309,NA,FALSE
320510310,NA,FALSE
320511096,5,FALSE
320516266,1,FALSE
320516267,1,FALSE
320516268,5,FALSE
320516269,4,FALSE
320516270,4,FALSE
320516271,1,FALSE
320516272,2,FALSE
320516273,4,FALSE
320516274,4,FALSE
320516275,3,FALSE
320516276,2,FALSE
320516277,NA,FALSE
320516278,NA,FALSE
320516280,2,FALSE
320516281,1,FALSE
320516282,3,FALSE
320519382,7,TRUE
320519385,6,FALSE
320519387,3,FALSE
320519388,5,FALSE
320519390,NA,FALSE
320519393,3,FALSE
320519395,NA,FALSE
320538302,4,TRUE
320566792,1,FALSE
320604346,4,FALSE
320604347,7,FALSE
320604726,8,FALSE
320604727,2,FALSE
320604752,2,FALSE
320604770,3,FALSE
320604979,NA,FALSE
320604980,4,FALSE
320605040,1,FALSE
320605045,NA,FALSE
320605047,2,FALSE
320605141,1,FALSE
320605149,2,FALSE
320605181,3,FALSE
320605182,3,FALSE
320682372,NA,FALSE
320683552,NA,FALSE
320684212,1,FALSE
320684213,3,FALSE
320723723,1,FALSE
320724097,NA,FALSE
320788123,5,FALSE
320788126,2,FALSE
320788130,2,FALSE
320788133,1,FALSE
320788136,11,FALSE
320792821,3,FALSE
320792829,4,FALSE
320792833,4,FALSE
320792835,5,FALSE
320792836,2,FALSE
320792838,NA,FALSE
320792840,8,FALSE
320792843,2,FALSE
320792845,3,FALSE
320792847,4,FALSE
320792850,2,FALSE
320792853,3,FALSE
320792855,5,FALSE
320792887,3,FALSE
320795564,8,FALSE
320795566,3,FALSE
320847135,3,FALSE
320847136,3,FALSE
320847137,2,FALSE
320847141,NA,FALSE
320847142,NA,FALSE
320847143,NA,FALSE
320847146,1,FALSE
320847147,2,FALSE
320847148,4,FALSE
320847151,4,FALSE
320848001,1,FALSE
320848002,1,FALSE
320870521,3,FALSE
320871359,2,FALSE
320871748,2,FALSE
320871752,4,FALSE
320872627,3,FALSE
320872834,3,FALSE
320874747,3,FALSE
320877739,4,FALSE
320877740,4,FALSE
320877741,4,FALSE
320877742,4,FALSE
320877759,3,FALSE
320877925,2,FALSE
320877926,2,FALSE
320999484,1,FALSE
320999486,6,FALSE
321001927,4,FALSE
321001928,7,FALSE
321139485,3,FALSE
321139486,1,FALSE
321139487,3,FALSE
321139488,1,FALSE
321139489,2,FALSE
321139490,4,TRUE
321139491,NA,FALSE
321147417,2,FALSE
321147418,2,FALSE
321150243,NA,FALSE
321156160,1,FALSE
321156162,3,FALSE
321156163,1,FALSE
321156164,1,FALSE
321156169,1,FALSE
321156170,4,FALSE
321156172,5,FALSE
321218131,NA,FALSE
321220138,4,FALSE
321220769,3,FALSE
321221003,3,FALSE
321222647,3,FALSE
321223595,2,FALSE
321223596,4,FALSE
321224165,NA,FALSE
321225048,NA,FALSE
321225736,2,FALSE
321225760,1,FALSE
321225762,2,FALSE
321225774,7,FALSE
321227424,5,FALSE
321227453,1,FALSE
321227463,3,FALSE
321227464,NA,FALSE
321227468,2,FALSE
321227477,NA,FALSE
321227566,1,FALSE
321227690,5,FALSE
321227691,2,FALSE
321570086,3,FALSE
321619649,4,FALSE
321635835,4,FALSE
321635836,5,FALSE
321635838,2,FALSE
321635839,3,FALSE
321635840,4,FALSE
321635841,4,FALSE
321635843,1,FALSE
321635844,4,FALSE
321635849,4,FALSE
321635850,3,FALSE
321635851,3,FALSE
321657624,NA,FALSE
321657625,NA,TRUE
321657626,1,FALSE
321657627,1,FALSE
321657628,3,FALSE
321657629,2,TRUE
321741314,4,FALSE
321741317,2,FALSE
321741319,3,FALSE
321741321,4,FALSE
321741323,3,FALSE
321741324,4,FALSE
321741325,2,FALSE
321741328,5,FALSE
321741330,4,FALSE
321741336,3,FALSE
321741339,5,FALSE
321741342,1,FALSE
321741345,2,FALSE
321741348,9,FALSE
321741359,1,FALSE
321743449,3,FALSE
321743450,1,FALSE
321743451,4,FALSE
321804510,1,FALSE
321804511,NA,FALSE
321804512,NA,FALSE
321804513,3,FALSE
321804514,NA,FALSE
321804515,NA,FALSE
321804516,NA,FALSE
321804517,NA,FALSE
321804518,5,FALSE
321804519,4,FALSE
321804520,3,FALSE
321804522,2,FALSE
321804523,3,FALSE
321804524,1,FALSE
321804525,1,FALSE
321804526,NA,FALSE
321804528,2,FALSE
321804529,3,FALSE
321804530,3,FALSE
321822533,1,FALSE
321822534,NA,FALSE
321830162,4,FALSE
321830163,3,FALSE
321830164,3,FALSE
321830165,3,FALSE
321830166,1,FALSE
321830168,3,FALSE
321830169,2,FALSE
321830170,2,FALSE
321830171,2,FALSE
321830177,3,FALSE
321830178,8,FALSE
321830179,4,FALSE
321830180,4,FALSE
321830181,7,FALSE
321830182,5,FALSE
321830183,6,FALSE
321830184,3,FALSE
321830185,4,FALSE
321830187,6,FALSE
321830188,6,TRUE
321830189,8,FALSE
321830190,4,FALSE
321830191,8,FALSE
321830192,4,FALSE
321830193,NA,FALSE
321830194,4,FALSE
321830195,6,FALSE
321830196,7,FALSE
321830197,4,FALSE
321830198,2,FALSE
321830199,3,FALSE
321830201,4,FALSE
321830202,NA,FALSE
321830203,5,FALSE
321830204,4,FALSE
321830205,4,FALSE
321830206,4,FALSE
321832562,4,FALSE
321832563,NA,FALSE
321883208,1,FALSE
321883376,1,FALSE
321887842,1,FALSE
321888441,1,FALSE
321888494,1,FALSE
321888521,NA,FALSE
321888804,1,FALSE
321888849,1,FALSE
321888957,NA,FALSE
321889133,NA,FALSE
321894728,4,FALSE
321895922,1,FALSE
321895923,3,FALSE
321896049,1,FALSE
321904517,5,FALSE
321905636,NA,FALSE
321924778,1,FALSE
321924957,2,FALSE
321925252,2,FALSE
321925555,1,FALSE
321925556,1,FALSE
321927655,2,FALSE
321927842,2,FALSE
321927868,1,FALSE
321928440,2,FALSE
321928948,2,FALSE
321928949,4,FALSE
321929844,NA,FALSE
321933169,5,FALSE
321933170,2,FALSE
321933216,16,FALSE
321933374,NA,FALSE
321933963,NA,FALSE
321934038,NA,FALSE
322010644,2,FALSE
322010646,2,FALSE
322011981,2,FALSE
322011983,3,FALSE
322011984,3,FALSE
322011987,1,FALSE
322018260,2,FALSE
322018261,6,FALSE
322018262,2,FALSE
322018263,3,FALSE
322018264,4,FALSE
322018265,4,FALSE
322018266,4,FALSE
322018267,4,FALSE
322018268,4,FALSE
322018269,4,FALSE
322018270,3,FALSE
322018271,NA,FALSE
322018272,2,FALSE
322018273,NA,FALSE
322029661,1,FALSE
322029662,4,FALSE
322029664,3,FALSE
322029668,2,FALSE
322029669,2,FALSE
322029672,4,FALSE
322029682,3,FALSE
322029684,1,FALSE
322029685,3,FALSE
322029689,8,FALSE
322139395,NA,FALSE
322148292,2,FALSE
322148293,4,FALSE
322148294,2,FALSE
322148296,NA,FALSE
322148297,2,FALSE
322206007,3,TRUE
322208000,3,FALSE
322208001,1,FALSE
322208002,2,FALSE
322208003,3,FALSE
322249468,2,FALSE
322249469,NA,FALSE
322261019,4,FALSE
322261020,1,FALSE
322261022,NA,FALSE
322261023,NA,FALSE
322261024,4,FALSE
322261025,1,FALSE
322261026,3,FALSE
322261027,5,FALSE
322261028,7,FALSE
322261029,2,FALSE
322261030,2,FALSE
322261031,2,FALSE
322261032,NA,FALSE
322261033,2,FALSE
322261034,1,FALSE
322261035,NA,FALSE
322261036,NA,FALSE
322261037,NA,FALSE
322261038,NA,FALSE
322261039,NA,FALSE
322261040,2,FALSE
322261041,3,FALSE
322261042,4,FALSE
322261043,NA,FALSE
322261044,1,FALSE
322261045,3,FALSE
322261046,2,FALSE
322290364,NA,FALSE
322290365,NA,FALSE
322290366,NA,FALSE
322396994,3,FALSE
322463702,NA,FALSE
322463703,NA,FALSE
322463704,NA,FALSE
322463705,5,FALSE
322471233,4,FALSE
322471234,NA,FALSE
322495604,4,FALSE
322495608,4,FALSE
322495611,6,TRUE
322506380,2,FALSE
322506381,3,FALSE
322506382,2,FALSE
322506384,2,FALSE
322506385,1,FALSE
322506386,1,FALSE
322506387,2,FALSE
322506388,1,FALSE
322506390,1,FALSE
322506391,1,FALSE
322506392,3,FALSE
322506394,NA,FALSE
322506395,NA,FALSE
322506396,2,FALSE
322506397,1,FALSE
322544290,NA,FALSE
322544293,NA,FALSE
322544298,3,FALSE
322544303,NA,FALSE
322544307,NA,FALSE
322544310,NA,FALSE
322544313,NA,FALSE
322544335,3,FALSE
322544339,1,FALSE
322544345,1,FALSE
322544352,NA,FALSE
322544356,NA,FALSE
322544357,NA,FALSE
322544358,NA,FALSE
322544371,NA,FALSE
322544374,NA,FALSE
322544405,NA,FALSE
322544408,1,FALSE
322544409,NA,FALSE
322544413,NA,TRUE
322544416,NA,FALSE
322544418,3,FALSE
322544419,NA,FALSE
322544421,NA,FALSE
322544423,NA,FALSE
322544437,NA,FALSE
322544440,NA,FALSE
322581875,NA,FALSE
322870560,NA,FALSE
322871697,1,FALSE
322889895,NA,FALSE
322889896,5,FALSE
322944643,9,FALSE
322969633,3,FALSE
322970459,3,FALSE
323042390,NA,FALSE
323042391,5,FALSE
323042392,4,TRUE
323042393,4,FALSE
323042394,2,TRUE
323042395,4,FALSE
323047418,4,FALSE
323047419,3,FALSE
323047420,2,FALSE
323047421,4,FALSE
323047422,4,FALSE
323047423,3,FALSE
323047424,1,FALSE
323047425,6,FALSE
323047426,NA,FALSE
323047427,2,FALSE
323047428,5,FALSE
323047429,7,FALSE
323047430,2,FALSE
323047431,5,FALSE
323047432,NA,FALSE
323050681,1,FALSE
323050682,4,FALSE
323050683,6,FALSE
323050684,3,FALSE
323052950,3,FALSE
323052951,NA,FALSE
323053803,2,FALSE
323059304,4,FALSE
323059305,4,FALSE
323059306,5,FALSE
323076537,1,FALSE
323076538,2,FALSE
323076539,2,FALSE
323076540,NA,FALSE
323076541,3,FALSE
323076542,1,FALSE
323076543,2,FALSE
323076544,3,FALSE
323084732,4,FALSE
323084733,3,FALSE
323098035,NA,FALSE
323098037,NA,FALSE
323107104,4,FALSE
323107105,4,FALSE
323107106,4,FALSE
323107107,4,FALSE
323107108,4,FALSE
323273284,NA,FALSE
323309978,NA,FALSE
323309979,2,FALSE
323309980,4,FALSE
323309981,4,FALSE
323309982,3,FALSE
323309983,4,FALSE
323309984,4,FALSE
323309985,2,FALSE
323458216,2,FALSE
323458219,2,FALSE
323458221,3,FALSE
323458224,3,FALSE
323458226,3,FALSE
323469413,2,FALSE
323471620,NA,FALSE
323478725,5,FALSE
323478727,2,FALSE
323483872,NA,FALSE
323483873,NA,FALSE
323821549,NA,FALSE
323821550,1,FALSE
323823406,3,FALSE
323823407,3,FALSE
323823408,NA,FALSE
323848950,4,FALSE
323848953,3,FALSE
323865115,3,FALSE
323866108,4,FALSE
323866116,4,FALSE
323866546,1,FALSE
323866548,2,FALSE
323866550,2,FALSE
323866551,2,FALSE
323866552,4,FALSE
323866553,1,FALSE
323867382,NA,FALSE
323867383,NA,FALSE
323867384,2,FALSE
323867385,NA,FALSE
324518732,NA,FALSE
324535432,5,FALSE
324535434,3,FALSE
324535437,5,FALSE
324535440,6,FALSE
324535443,5,FALSE
324535445,1,FALSE
324535454,3,FALSE
324758800,4,FALSE
324758801,3,FALSE
324758802,2,FALSE
324758804,3,FALSE
324758806,2,FALSE
324758807,1,FALSE
324766846,4,FALSE
324811361,2,FALSE
324811362,1,FALSE
324811363,1,FALSE
324811365,1,FALSE
324839763,NA,FALSE
324839764,3,FALSE
325001280,NA,FALSE
325001281,NA,FALSE
325001282,2,FALSE
325001284,NA,FALSE
325001285,2,FALSE
325009421,5,FALSE
325009422,7,FALSE
325009423,5,FALSE
325009424,7,FALSE
325009425,2,FALSE
325009426,4,FALSE
325009427,2,FALSE
325009428,3,TRUE
325009429,2,TRUE
325009430,2,FALSE
325015627,3,FALSE
325015628,3,FALSE
325015629,9,FALSE
325015632,6,FALSE
325015634,3,FALSE
325044597,5,FALSE
325044598,4,FALSE
325044599,1,FALSE
325044600,5,FALSE
325044601,NA,FALSE
325049844,3,FALSE
325049845,2,TRUE
325049846,4,FALSE
325049847,2,TRUE
325049848,4,TRUE
325049849,5,FALSE
325049850,2,TRUE
325049851,2,FALSE
325049852,4,FALSE
325049853,2,FALSE
325052228,5,FALSE
325052229,4,FALSE
325052230,4,FALSE
325197943,1,FALSE
325197947,1,FALSE
325197949,NA,FALSE
325219427,3,FALSE
325219428,4,FALSE
325219429,5,FALSE
325219430,5,FALSE
325219431,1,FALSE
325219432,2,FALSE
325219433,3,FALSE
325219434,8,FALSE
325219435,4,TRUE
325219436,4,FALSE
325315236,4,FALSE
325315237,4,FALSE
325315238,4,FALSE
325315239,4,FALSE
325315241,5,FALSE
325315242,5,FALSE
325315244,5,FALSE
325315245,4,FALSE
325315246,5,FALSE
325315247,4,FALSE
325315248,3,FALSE
325319780,2,TRUE
325319784,4,TRUE
325319787,4,FALSE
325319788,5,FALSE
325319789,4,FALSE
325319790,5,FALSE
325319791,4,FALSE
325319792,4,FALSE
325319793,5,FALSE
325319794,5,FALSE
325319795,4,TRUE
325319796,5,FALSE
325319797,4,TRUE
325319798,4,FALSE
325319799,5,TRUE
325319800,5,FALSE
325319801,4,TRUE
325319802,5,FALSE
325319803,4,TRUE
325319804,2,TRUE
325319805,3,TRUE
325319806,4,TRUE
325319807,4,FALSE
325319808,4,FALSE
325319809,1,TRUE
325319810,NA,FALSE
325319811,4,FALSE
325319812,4,FALSE
325320403,4,TRUE
325320407,4,TRUE
325320409,4,TRUE
325320411,2,TRUE
325320414,4,TRUE
325320417,2,TRUE
325320418,2,TRUE
325320419,4,TRUE
325320420,4,FALSE
325320421,4,FALSE
325320422,6,FALSE
325320423,4,FALSE
325320424,4,FALSE
325320425,5,FALSE
325320426,4,FALSE
325320427,7,FALSE
325320428,3,FALSE
325320431,6,FALSE
325320433,2,FALSE
325320435,2,FALSE
325322846,2,FALSE
325322850,2,FALSE
325322852,4,FALSE
325322857,5,FALSE
325322859,7,FALSE
325322867,6,FALSE
325322871,2,FALSE
325322873,5,FALSE
325322874,3,FALSE
325322875,4,FALSE
325322876,5,FALSE
325322878,4,FALSE
325322879,NA,FALSE
325322880,NA,FALSE
325322881,4,FALSE
325322882,5,FALSE
325322883,2,FALSE
325322884,5,FALSE
325322885,2,FALSE
325322886,1,FALSE
325322888,4,FALSE
325322889,2,FALSE
325322891,4,FALSE
325322892,4,FALSE
325322893,NA,FALSE
325413040,NA,FALSE
325418721,4,FALSE
325418722,2,TRUE
325418724,2,FALSE
325418725,3,FALSE
325418727,2,FALSE
325418728,2,FALSE
325418730,4,FALSE
325418732,3,FALSE
325579651,6,FALSE
325579652,3,FALSE
325598315,3,FALSE
325598316,4,FALSE
325598317,8,FALSE
325598319,NA,FALSE
325598320,7,FALSE
325598321,NA,FALSE
325598322,2,FALSE
325598323,1,FALSE
325841144,1,FALSE
325841146,2,FALSE
325841679,4,FALSE
325893576,10,FALSE
325893581,9,FALSE
325953097,1,FALSE
326162405,1,FALSE
326162406,4,FALSE
326162407,NA,FALSE
326162408,5,FALSE
326162966,2,FALSE
326241281,3,FALSE
326241284,4,FALSE
326241364,2,FALSE
326309149,3,FALSE
326309150,3,FALSE
326309151,2,FALSE
326309152,2,FALSE
326309153,2,FALSE
326309154,1,FALSE
326309155,4,FALSE
326309156,3,FALSE
326309157,5,FALSE
326309158,2,FALSE
326309159,3,FALSE
326381019,1,FALSE
326381020,5,FALSE
326381021,NA,FALSE
326381023,1,FALSE
326381024,5,FALSE
326381025,3,FALSE
326381026,2,FALSE
326381027,3,FALSE
326381028,5,FALSE
326381721,2,FALSE
326381722,4,FALSE
326381723,2,FALSE
326381725,3,FALSE
326382891,2,FALSE
326382892,NA,FALSE
326382893,2,FALSE
326382895,1,FALSE
326382897,1,FALSE
326382899,1,TRUE
326382900,NA,FALSE
326382901,5,TRUE
326382902,NA,FALSE
326382903,7,TRUE
326382904,5,FALSE
326382905,2,TRUE
326382906,5,FALSE
326384504,6,FALSE
326384505,NA,FALSE
326384506,2,FALSE
326384507,5,FALSE
326384508,4,FALSE
326384509,2,FALSE
326384510,6,FALSE
326384511,14,FALSE
326384512,5,FALSE
326384513,2,FALSE
326384514,4,FALSE
326384515,11,FALSE
326384516,3,FALSE
326384517,14,FALSE
326384519,7,FALSE
326384520,2,FALSE
326384521,NA,FALSE
326384522,NA,FALSE
326384523,2,FALSE
326384524,NA,FALSE
326384525,1,FALSE
326384526,NA,FALSE
326384527,1,FALSE
326384528,NA,FALSE
326384529,NA,FALSE
326384530,NA,FALSE
326384533,3,FALSE
326391611,2,FALSE
326391612,10,FALSE
326477139,NA,FALSE
326477279,NA,FALSE
326477666,2,TRUE
326618887,3,FALSE
326618979,3,FALSE
326619016,2,FALSE
326622472,2,FALSE
326622698,3,FALSE
326622989,4,FALSE
326622990,4,FALSE
326622994,2,FALSE
326623095,2,FALSE
326623803,3,FALSE
326624635,3,FALSE
326625754,8,FALSE
326649077,NA,FALSE
326649151,NA,FALSE
326649156,NA,FALSE
326784658,4,FALSE
326784659,9,FALSE
326818473,NA,FALSE
326821134,NA,FALSE
326821135,NA,FALSE
326821136,NA,FALSE
326821137,NA,FALSE
326821139,NA,FALSE
326821141,NA,FALSE
326821142,NA,FALSE
326821143,NA,FALSE
326821144,NA,FALSE
326821145,NA,FALSE
326821146,NA,FALSE
326821147,NA,FALSE
326821148,NA,FALSE
326821149,NA,FALSE
326821150,NA,FALSE
326821198,NA,FALSE
326821199,NA,FALSE
326954930,2,FALSE
327005578,4,FALSE
327005890,4,TRUE
327005891,4,TRUE
327337475,1,FALSE
327337476,5,FALSE
327337478,1,FALSE
327360618,NA,FALSE
327360662,NA,FALSE
327360664,NA,FALSE
327428544,2,FALSE
327428583,2,FALSE
327435323,3,FALSE
327435552,2,FALSE
327438392,1,FALSE
327440152,NA,FALSE
327486371,3,FALSE
327486372,1,FALSE
327486373,3,FALSE
327507913,11,FALSE
327507914,4,FALSE
327512142,NA,FALSE
327512932,NA,FALSE
327512938,NA,FALSE
327514825,NA,FALSE
327514837,NA,FALSE
327515502,NA,FALSE
327515715,NA,FALSE
327515957,NA,FALSE
327754982,1,FALSE
327754983,1,FALSE
327757313,NA,FALSE
327757314,NA,FALSE
327764047,2,FALSE
327764048,3,FALSE
327764049,2,FALSE
327764050,2,FALSE
327764051,3,FALSE
327764052,2,FALSE
327764053,2,FALSE
327764054,3,FALSE
327764055,2,FALSE
327764057,5,FALSE
327764058,3,FALSE
327764059,4,FALSE
327956372,4,FALSE
327956373,4,FALSE
327956374,3,FALSE
327960065,2,FALSE
327960066,3,TRUE
328154375,NA,FALSE
328157278,NA,FALSE
328160189,NA,FALSE
328239255,NA,FALSE
328239502,NA,FALSE
328239503,NA,FALSE
328335048,2,FALSE
328555955,1,FALSE
328555956,NA,FALSE
328555957,3,FALSE
328555958,3,FALSE
328555959,4,FALSE
328584565,6,FALSE
328584566,NA,FALSE
328584567,2,FALSE
328627477,2,FALSE
328627478,2,FALSE
328627479,3,FALSE
328627481,NA,FALSE
328627482,NA,FALSE
328627483,3,FALSE
328627484,NA,FALSE
328627485,3,FALSE
328627486,1,FALSE
328627487,2,FALSE
328627488,NA,FALSE
328627489,NA,FALSE
328627490,NA,FALSE
328627491,NA,FALSE
328627492,NA,FALSE
328627493,NA,FALSE
328627494,NA,FALSE
328645696,NA,FALSE
328645697,2,FALSE
328645698,2,FALSE
328645699,2,FALSE
328679836,2,FALSE
328681802,1,FALSE
328812696,NA,FALSE
328895355,NA,FALSE
328895356,2,FALSE
328895628,2,FALSE
328895629,2,FALSE
328895630,2,FALSE
328993859,4,FALSE
328993860,4,FALSE
328993861,4,FALSE
328993862,2,FALSE
328993863,2,FALSE
328993864,2,FALSE
328993865,NA,FALSE
328993866,NA,FALSE
329013837,2,FALSE
329013838,2,FALSE
329013839,11,FALSE
329013840,4,FALSE
329013841,4,FALSE
329013842,2,FALSE
329013843,NA,FALSE
329013844,2,FALSE
329013845,1,FALSE
329013846,3,FALSE
329013847,4,FALSE
329013848,1,FALSE
329013849,2,FALSE
329021170,6,FALSE
329021934,2,FALSE
329023940,3,FALSE
329057268,NA,FALSE
329092220,2,FALSE
329092301,1,FALSE
329094181,2,FALSE
329094182,2,FALSE
329094557,4,TRUE
329132165,1,FALSE
329132166,5,FALSE
329132167,2,FALSE
329132169,5,FALSE
329132170,4,FALSE
329132171,NA,FALSE
329132173,2,TRUE
329132175,3,FALSE
329132176,4,FALSE
329134380,3,FALSE
329134381,4,FALSE
329134382,4,TRUE
329134383,3,FALSE
329134384,3,FALSE
329228911,NA,FALSE
329230861,4,FALSE
329231069,1,FALSE
329261736,4,FALSE
329262587,1,TRUE
329262588,NA,FALSE
329262771,4,FALSE
329263858,4,FALSE
329268308,3,FALSE
329268309,2,FALSE
329322172,NA,FALSE
329429505,3,FALSE
329429506,2,FALSE
329515548,4,FALSE
329515550,1,FALSE
329515556,1,FALSE
329515559,8,FALSE
329515561,2,FALSE
329515563,10,FALSE
329515567,5,FALSE
329515568,3,FALSE
329515571,2,FALSE
329515572,4,FALSE
329515574,2,FALSE
329515576,2,FALSE
329515578,1,FALSE
329515584,1,FALSE
329515586,6,FALSE
329515587,2,FALSE
329515588,2,FALSE
329515590,2,FALSE
329613532,4,FALSE
329613533,4,FALSE
329613766,3,FALSE
329613767,3,FALSE
329748421,4,FALSE
329748422,3,FALSE
329748423,2,FALSE
329917416,1,FALSE
329917417,1,FALSE
329917421,3,FALSE
329917426,2,FALSE
329980523,3,TRUE
329980617,4,FALSE
329980618,5,TRUE
329988780,NA,FALSE
329988852,NA,FALSE
330063699,3,FALSE
330063700,2,FALSE
330063701,4,FALSE
330067650,4,FALSE
330163059,2,FALSE
330163060,4,FALSE
330163062,2,FALSE
330230637,4,FALSE
330230638,1,FALSE
330230639,2,FALSE
330230640,2,FALSE
330230641,3,FALSE
330230642,4,FALSE
330230643,1,FALSE
330230644,2,FALSE
330230645,2,FALSE
330230646,4,FALSE
330230647,4,FALSE
330408167,4,FALSE
330417564,1,FALSE
330417565,2,FALSE
330417566,2,FALSE
330417567,4,FALSE
330445308,2,FALSE
330445310,NA,FALSE
330445311,NA,FALSE
330445312,5,FALSE
330445315,3,FALSE
330445316,2,FALSE
330445317,NA,FALSE
330551021,NA,FALSE
330556389,5,FALSE
330556390,6,FALSE
330560180,4,FALSE
330560181,4,FALSE
330560182,3,FALSE
330594182,2,FALSE
330594183,1,FALSE
330594184,2,FALSE
330594185,2,FALSE
330594186,NA,FALSE
330594187,NA,FALSE
330594188,1,FALSE
330594189,2,FALSE
330594190,1,FALSE
330594191,3,FALSE
330594192,3,FALSE
330594194,1,FALSE
330594195,3,FALSE
330594196,NA,FALSE
330594200,NA,FALSE
330594201,NA,FALSE
330594203,NA,FALSE
330594204,1,FALSE
330594205,NA,FALSE
330594206,NA,FALSE
330594207,NA,FALSE
330594507,NA,FALSE
330594510,2,FALSE
330594513,1,FALSE
330594514,NA,FALSE
330594515,NA,FALSE
330594516,NA,FALSE
330594517,NA,FALSE
330594519,NA,FALSE
330594520,1,FALSE
330594522,NA,FALSE
330594523,NA,FALSE
330594524,NA,FALSE
330640002,5,FALSE
330640003,5,FALSE
330672831,3,FALSE
330672832,3,FALSE
330672833,10,FALSE
330672834,2,FALSE
330710007,1,FALSE
330710010,3,FALSE
330710012,2,FALSE
330710014,3,FALSE
330710015,2,FALSE
330872804,NA,FALSE
330947502,4,FALSE
330947503,NA,FALSE
330947504,NA,FALSE
330984666,NA,FALSE
330991604,5,FALSE
330991606,4,FALSE
330991607,3,FALSE
330991610,NA,FALSE
330991611,2,FALSE
330991613,8,FALSE
330991614,6,FALSE
330991615,1,FALSE
330991616,5,FALSE
330991617,3,FALSE
330991618,4,FALSE
330994543,1,FALSE
330994544,5,FALSE
330994545,1,FALSE
330994548,5,FALSE
331073736,2,FALSE
331140019,4,FALSE
331321114,5,FALSE
331321115,2,FALSE
331321402,4,FALSE
331321403,2,FALSE
331321581,1,FALSE
331321582,2,FALSE
331321586,2,FALSE
331321828,3,FALSE
331321834,4,FALSE
331321835,8,FALSE
331321870,3,FALSE
331321872,1,FALSE
331321883,3,FALSE
331379107,5,FALSE
331379640,1,FALSE
331379641,3,FALSE
331379642,4,FALSE
331396654,2,FALSE
331410119,4,FALSE
331410928,4,FALSE
331411226,5,FALSE
331413550,NA,FALSE
331414309,6,FALSE
331415306,2,FALSE
331415307,3,FALSE
331415381,3,FALSE
331415942,3,FALSE
331416287,3,FALSE
331439921,NA,FALSE
331439923,NA,FALSE
331691074,NA,FALSE
331693153,NA,FALSE
331695356,2,FALSE
331695357,6,FALSE
331695358,1,FALSE
331695360,3,FALSE
331695361,2,FALSE
331695362,5,FALSE
331697311,1,FALSE
331697314,3,FALSE
331700799,4,FALSE
331883414,4,FALSE
331889778,2,FALSE
331889779,NA,FALSE
331889780,1,FALSE
331889784,3,FALSE
331899991,5,FALSE
331899992,NA,FALSE
331899993,NA,FALSE
331899994,NA,FALSE
331899995,3,FALSE
331899997,2,FALSE
331899998,1,FALSE
331899999,2,FALSE
331902557,4,FALSE
331902558,2,FALSE
331902559,3,FALSE
331902560,1,FALSE
331903769,1,FALSE
331906735,NA,FALSE
331906737,4,FALSE
331907940,2,FALSE
331907942,2,FALSE
331908715,7,FALSE
331908716,NA,FALSE
331917594,6,FALSE
331917595,4,FALSE
331917596,4,FALSE
331922882,5,FALSE
332045481,NA,FALSE
332062928,NA,TRUE
332063069,NA,FALSE
332063264,NA,FALSE
332143927,3,FALSE
332143932,1,FALSE
332143933,NA,FALSE
332143934,2,FALSE
332143935,4,FALSE
332174094,NA,FALSE
332272432,3,FALSE
332272433,8,FALSE
332272434,4,FALSE
332272435,3,FALSE
332272437,NA,FALSE
332272439,NA,FALSE
332272440,1,FALSE
332272441,NA,FALSE
332272442,4,FALSE
332272443,NA,FALSE
332272444,NA,FALSE
332272445,NA,FALSE
332272446,4,FALSE
332272447,2,FALSE
332272448,NA,FALSE
332272449,NA,FALSE
332272450,NA,FALSE
332272451,NA,FALSE
332274180,3,FALSE
332274184,2,FALSE
332274185,3,FALSE
332274186,6,FALSE
332274187,8,FALSE
332274188,4,FALSE
332275413,3,FALSE
332276704,5,FALSE
332277134,NA,FALSE
332277135,4,FALSE
332277136,2,FALSE
332277137,4,FALSE
332277138,2,FALSE
332277139,1,FALSE
332277140,2,FALSE
332363231,1,FALSE
332363235,7,FALSE
332363236,1,FALSE
332363256,1,FALSE
332363257,NA,FALSE
332363258,1,FALSE
332363259,NA,FALSE
332363261,NA,FALSE
332363265,2,FALSE
332363269,2,FALSE
332363271,2,FALSE
332363274,1,FALSE
332399555,4,FALSE
332399556,4,FALSE
332455866,NA,FALSE
332455867,1,FALSE
332455868,3,FALSE
332479430,1,FALSE
332479431,NA,FALSE
332479432,NA,FALSE
332479433,1,FALSE
332484200,5,FALSE
332484850,2,FALSE
332484894,3,FALSE
332484895,5,FALSE
332485245,2,FALSE
332489054,NA,FALSE
