ID,periodo,sinistros,envolvidos_fatal,envolvidos_grave,envolvidos_leve,envolvidos_ileso,envolvidos_na,mortes_moto,mortes_pedestre_bike,trechos,comprimento,faixas,limite_velocidade,amenidades,intersec,tipo_via,radar_proximo,mao_unica,superficie,segmento,id_trecho_agregado,coorte
23,52,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,53,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,54,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,55,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,56,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,57,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,58,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,59,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,60,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,61,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,62,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,63,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,64,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,65,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,66,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,67,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,68,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,69,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,70,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,71,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,72,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,73,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,74,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,75,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,76,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,77,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,78,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,79,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,80,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,81,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,82,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,83,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,84,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,85,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,86,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,87,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,88,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,89,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,90,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,91,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,92,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,93,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,94,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,95,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,96,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,97,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,98,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,99,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,100,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,101,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,102,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,103,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,104,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,105,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,106,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,107,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,108,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,109,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,110,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,111,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,112,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,113,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,114,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,115,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,116,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,117,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,118,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,119,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,120,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,121,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,122,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,123,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,124,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
23,125,0,0,0,0,0,0,0,0,2,598.6852157766834,3,50,2,24,trunk,0,yes,paved,agregados,00110-000-001,115
24,49,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,50,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,51,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,52,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,53,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,54,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,55,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,56,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,57,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,58,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,59,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,60,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,61,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,62,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,63,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,64,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,65,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,66,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,67,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,68,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,69,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,70,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,71,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,72,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,73,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,74,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,75,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,76,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,77,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,78,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,79,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,80,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,81,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,82,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,83,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,84,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,85,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,86,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,87,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,88,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,89,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,90,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,91,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,92,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,93,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,94,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,95,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,96,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,97,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,98,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,99,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,100,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,101,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,102,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,103,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,104,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,105,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,106,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,107,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,108,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,109,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,110,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,111,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,112,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,113,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,114,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,115,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,116,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,117,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,118,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,119,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,120,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,121,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,122,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,123,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,124,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
24,125,0,0,0,0,0,0,0,0,2,519.8049538302377,3,50,2,27,trunk,1,yes,paved,agregados,00110-000-002,115
25,49,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,50,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,51,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,52,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,53,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,54,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,55,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,56,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,57,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,58,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,59,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,60,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,61,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,62,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,63,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,64,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,65,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,66,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,67,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,68,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,69,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,70,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,71,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,72,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,73,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,74,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,75,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,76,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,77,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,78,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,79,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,80,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,81,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,82,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,83,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,84,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,85,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,86,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,87,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,88,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,89,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,90,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,91,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,92,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,93,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,94,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,95,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,96,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,97,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,98,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,99,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,100,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,101,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,102,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,103,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,104,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,105,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,106,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,107,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,108,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,109,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,110,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,111,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,112,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,113,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,114,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,115,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,116,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
25,117,0,0,0,0,0,0,0,0,2,665.575090776345,3,50,2,27,trunk,1,yes,paved,agregados,00115-000-001,115
