ID,periodo,sinistros,envolvidos_fatal,envolvidos_grave,envolvidos_leve,envolvidos_ileso,envolvidos_na,mortes_moto,mortes_pedestre_bike,trechos,comprimento,faixas,limite_velocidade,amenidades,intersec,tipo_via,radar_proximo,mao_unica,superficie,segmento,id_trecho_agregado,coorte
4,52,1,0,0,1,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,53,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,54,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,55,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,56,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,57,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,58,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,59,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,60,1,0,0,1,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,61,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,62,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
4,63,0,0,0,0,0,0,0,0,2,544.6879526718249,3,50,2,1,trunk,1,yes,asphalt,agregados,00033-000-002,47
5,25,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,26,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,27,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,28,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,29,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,30,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,31,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,32,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,33,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,34,1,0,0,1,0,1,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,35,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,36,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,37,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,38,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,39,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,40,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,41,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,42,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,43,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,44,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,45,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,46,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,47,1,0,0,1,0,1,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,48,1,0,0,1,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,49,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,50,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,51,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,52,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,53,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,54,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,55,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,56,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,57,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,58,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,59,1,0,0,1,0,1,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,60,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,61,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,62,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
5,63,0,0,0,0,0,0,0,0,3,576.2994033014461,3,50,3,2,trunk,1,yes,asphalt,agregados,00033-000-003,47
6,25,0,0,0,0,0,0,0,0,3,520.7345438651321,3.3333333333333335,50,3,1,trunk,1,yes,asphalt,agregados,00034-000-001,47
6,26,0,0,0,0,0,0,0,0,3,520.7345438651321,3.3333333333333335,50,3,1,trunk,1,yes,asphalt,agregados,00034-000-001,47
6,27,0,0,0,0,0,0,0,0,3,520.7345438651321,3.3333333333333335,50,3,1,trunk,1,yes,asphalt,agregados,00034-000-001,47
6,28,0,0,0,0,0,0,0,0,3,520.7345438651321,3.3333333333333335,50,3,1,trunk,1,yes,asphalt,agregados,00034-000-001,47
6,29,0,0,0,0,0,0,0,0,3,520.7345438651321,3.3333333333333335,50,3,1,trunk,1,yes,asphalt,agregados,00034-000-001,47
6,30,0,0,0,0,0,0,0,0,3,520.7345438651321,3.3333333333333335,50,3,1,trunk,1,yes,asphalt,agregados,00034-000-001,47
6,31,0,0,0,0,0,0,0,0,3,520.7345438651321,3.3333333333333335,50,3,1,trunk,1,yes,asphalt,agregados,00034-000-001,47
6,32,0,0,0,0,0,0,0,0,3,520.7345438651321,3.3333333333333335,50,3,1,trunk,1,yes,asphalt,agregados,00034-000-001,47
