"","ID","periodo","sinistros","envolvidos_fatal","envolvidos_grave","envolvidos_leve","envolvidos_ileso","envolvidos_na","mortes_moto","mortes_pedestre_bike","trechos","comprimento","faixas","limite_velocidade","amenidades","intersec","tipo_via","radar_proximo","mao_unica","superficie","segmento","id_trecho_agregado","coorte","sinistros_pre2022"
"140",2,107,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"141",2,108,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"142",2,109,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"143",2,110,1,0,0,2,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"144",2,111,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"145",2,112,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"146",2,113,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"147",2,114,1,0,0,1,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"148",2,115,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"149",2,116,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"150",2,117,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"151",2,118,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"152",2,119,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"153",2,120,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"154",2,121,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
"155",2,122,0,0,0,0,0,0,0,0,2,379.246400411959,4,50,2,11,"primary",0,"yes","asphalt","agregados","00027-000-002",0,7
